freq,W1,W2,W3,W4,W5,W6,W7,W8,L1,L2,L3,L4,S11r,S11i,S21r,S21i,S31r,S31i,S41r,S41i
2.6,4.7,1.9,3.7,4.9,3.1,2.3,1.8,2.8,98.2,70.8,55.6,69.1,-0.355,-0.215,0.572,-0.548,-0.191,-0.015,-0.337,0.124
2.6,2.8,1.1,4.2,3.2,4.9,1.4,2.2,3.8,88.1,41.5,76.1,44.3,-0.377,0.571,0.09,0.327,0.212,0.314,-0.191,-0.462
2.6,2.6,2.9,2.0,2.9,2.9,2.0,1.1,2.3,11.4,6.0,22.7,44.9,-0.284,0.094,0.177,-0.85,0.058,0.026,0.049,-0.377
2.6,3.9,3.8,3.7,3.8,2.9,2.2,2.7,4.2,46.8,93.0,13.5,91.6,-0.557,0.321,-0.269,-0.4,0.094,0.134,0.203,0.52
2.6,2.5,1.6,2.0,2.9,4.3,2.7,1.0,3.0,5.0,5.6,49.3,24.8,-0.229,0.338,0.335,-0.571,-0.295,0.243,0.127,-0.476
2.6,4.3,3.0,2.5,2.5,3.9,3.9,4.8,3.4,94.3,67.5,68.1,90.2,-0.757,0.075,0.197,-0.092,0.27,0.171,-0.304,-0.392
2.6,2.4,4.7,3.7,4.0,2.6,1.9,4.2,3.8,56.5,38.0,19.8,58.2,-0.502,0.524,-0.034,0.341,0.327,0.177,0.308,0.334
2.6,1.8,1.7,3.1,3.4,4.0,4.7,2.3,2.6,25.2,44.4,23.0,53.7,-0.115,0.000387,0.009,0.57,0.346,-0.636,-0.28,-0.189
2.6,2.3,1.2,2.0,3.1,3.3,1.3,4.0,1.9,58.1,47.5,95.8,43.6,-0.197,-0.014,0.296,0.631,-0.054,-0.116,0.123,0.641
2.6,1.5,4.0,1.2,4.9,2.4,2.0,1.3,1.5,61.0,64.9,4.1,40.1,-0.62,0.383,0.417,0.057,0.027,-0.275,0.027,0.442
2.6,4.7,2.7,1.7,2.4,4.8,3.1,3.6,3.6,86.3,28.6,86.5,58.0,-0.38,0.314,-0.602,-0.322,0.072,0.09,-0.419,-0.268
2.6,3.6,3.6,3.6,4.2,2.9,1.6,1.2,2.2,28.5,78.5,86.3,24.5,-0.182,-0.197,0.238,-0.647,-0.233,0.358,-0.404,0.241
2.6,1.1,2.7,1.5,1.8,3.8,2.4,5.0,4.5,91.1,8.2,90.7,81.5,0.164,0.753,-0.056,-0.334,-0.472,-0.104,-0.182,-0.045
2.6,3.1,4.3,3.4,4.3,4.7,5.0,3.2,1.5,67.9,20.1,54.0,67.1,-0.316,0.106,-0.635,-0.045,0.321,-0.281,0.426,-0.314
2.6,3.6,2.2,2.4,4.0,4.0,2.0,3.4,4.8,99.4,36.9,53.2,33.3,-0.403,-0.164,-0.382,0.778,-0.114,0.083,0.086,0.00033
2.6,3.3,2.3,1.9,2.9,2.6,2.9,1.3,1.7,40.2,39.5,69.3,49.8,-0.445,0.555,-0.24,0.185,-0.501,-0.28,-0.196,0.117
2.6,4.2,1.0,1.8,4.4,1.2,1.5,3.3,3.8,74.1,14.9,23.8,5.1,-0.183,0.302,-0.505,-0.003,-0.071,-0.245,0.719,-0.109
2.6,2.4,4.8,3.4,1.5,1.6,4.7,2.1,1.1,65.1,80.1,43.5,79.5,-0.288,0.502,0.008,-0.218,0.454,0.23,0.55,0.179
2.6,2.7,1.1,2.3,3.9,4.3,4.0,3.3,3.2,76.1,47.6,35.1,4.9,-0.475,0.367,0.005,0.468,-0.008,-0.483,0.258,-0.315
2.6,2.8,3.2,1.4,4.6,1.2,4.9,3.8,1.4,71.0,46.1,76.1,63.1,-0.367,0.257,0.319,0.358,0.34,0.502,0.41,0.096
2.6,4.9,3.0,1.9,4.8,4.2,3.5,2.2,3.9,95.7,67.3,53.1,73.6,-0.167,-0.251,0.84,-0.323,-0.122,0.16,-0.086,0.119
2.6,2.5,2.1,2.3,4.7,1.2,3.5,3.3,3.4,17.7,70.0,83.3,59.3,-0.535,-0.014,0.358,-0.217,0.171,-0.653,-0.217,-0.017
2.6,3.7,3.6,3.7,1.9,3.9,1.4,2.9,4.1,83.1,75.8,43.7,21.9,-0.379,0.14,0.318,-0.547,-0.103,0.355,0.001,-0.527
2.6,1.9,3.8,1.6,3.7,3.1,2.6,2.1,2.0,36.8,14.0,97.2,80.5,-0.448,0.231,-0.139,-0.285,-0.188,0.547,-0.354,0.405
2.6,4.9,4.5,3.0,3.8,4.5,2.3,1.1,4.5,93.4,46.6,26.7,72.9,-0.57,0.177,0.221,0.667,-0.062,-0.236,-0.055,-0.268
2.6,3.2,4.5,4.9,1.3,1.8,2.1,3.9,2.7,49.4,69.6,54.0,63.4,-0.621,0.308,0.121,-0.341,0.132,0.323,0.243,0.439
2.6,1.2,3.1,1.4,4.6,4.7,3.1,1.2,3.6,91.6,58.5,35.0,13.3,0.224,0.447,0.533,0.245,-0.324,-0.187,-0.359,-0.324
2.6,3.7,1.5,1.9,1.1,2.8,3.1,1.3,1.3,80.8,85.8,66.0,31.1,-0.494,0.355,-0.22,-0.554,-0.129,0.196,-0.061,-0.432
2.6,3.7,1.8,1.1,1.3,3.4,3.1,1.7,4.3,96.9,51.1,65.8,67.6,0.278,0.387,0.515,0.478,-0.166,-0.051,-0.435,-0.113
2.6,1.9,4.4,1.6,3.7,4.5,1.1,1.7,2.7,86.8,12.2,21.3,96.9,-0.153,0.326,-0.152,-0.778,-0.323,0.295,0.17,0.061
2.6,2.0,4.6,4.6,3.7,1.2,1.5,4.1,2.4,27.4,52.4,75.2,71.6,-0.349,-0.521,0.188,-0.181,0.16,-0.236,-0.246,0.518
2.6,2.3,2.3,2.6,4.0,3.1,3.2,3.1,2.7,95.6,4.8,73.4,49.6,0.043,0.059,0.173,-0.507,0.28,-0.567,0.082,-0.512
2.6,2.1,1.7,2.4,5.0,3.1,3.9,1.9,2.0,52.8,49.2,7.3,29.9,0.659,0.219,-0.381,0.203,0.382,-0.281,0.131,0.223
2.6,4.3,1.2,2.1,1.6,2.4,2.5,3.5,4.8,69.3,35.5,96.2,37.8,-0.845,-0.066,-0.064,0.414,-0.067,0.241,0.091,-0.111
2.6,3.4,4.7,2.1,1.0,3.2,3.7,3.3,2.4,6.8,77.1,80.1,7.8,-0.525,0.405,0.059,-0.356,-0.111,-0.513,-0.098,-0.36
2.6,2.1,4.8,2.4,2.1,4.2,3.7,2.6,2.9,89.9,85.6,14.0,68.7,-0.344,0.487,-0.176,-0.523,-0.295,-0.226,-0.362,-0.224
2.6,4.1,5.0,3.3,1.7,4.9,4.6,1.9,4.6,94.4,97.0,13.7,51.4,-0.375,0.382,-0.635,-0.3,0.207,0.06,-0.338,-0.191
2.6,3.9,4.7,2.3,1.7,4.4,4.5,1.8,4.5,96.7,95.1,34.1,14.0,-0.683,-0.196,-0.207,-0.021,0.167,0.329,-0.214,-0.484
2.6,3.9,1.5,2.7,3.3,4.0,3.0,3.4,1.4,31.2,4.4,72.6,20.3,0.126,0.416,-0.171,-0.203,0.087,-0.198,-0.815,-0.042
2.6,4.0,3.7,4.1,1.5,3.8,4.0,2.8,2.5,56.7,43.3,32.8,16.5,-0.392,-0.016,0.025,0.465,0.134,-0.604,0.216,0.424
2.6,3.7,2.6,3.4,1.8,2.8,4.5,1.6,1.2,64.2,90.9,39.0,99.6,0.13,-0.381,-0.046,0.104,0.273,-0.26,0.688,-0.353
2.6,1.1,4.6,3.7,2.5,4.3,4.0,1.5,3.0,47.8,14.9,88.1,11.3,-0.391,0.533,-0.308,-0.525,0.103,0.066,0.209,0.347
2.6,4.5,3.5,1.2,4.1,2.9,4.8,2.2,1.4,91.0,66.2,98.2,80.9,-0.291,0.193,0.664,-0.002,-0.276,-0.348,-0.29,-0.355
2.6,1.4,1.5,1.1,1.5,3.2,1.5,3.4,1.2,74.7,47.1,67.6,14.5,-0.102,0.623,0.322,0.062,-0.108,-0.021,0.662,0.117
2.6,3.4,2.3,5.0,3.3,4.5,3.0,3.7,4.3,82.4,71.2,9.0,37.3,-0.02,0.489,0.798,-0.043,0.119,0.099,0.176,-0.184
2.6,3.4,1.1,3.0,1.7,3.8,4.4,1.4,2.2,67.6,42.2,23.1,79.8,-0.224,0.061,-0.025,0.516,0.616,-0.264,0.421,-0.15
2.6,3.1,4.0,5.0,1.0,4.8,3.2,2.4,4.9,32.1,67.3,73.7,79.7,-0.675,0.634,0.139,0.128,0.157,0.139,-0.201,-0.037
2.6,2.1,2.6,4.4,2.5,1.2,1.4,3.4,3.8,54.7,49.6,14.3,82.1,-0.059,0.468,0.455,0.186,0.538,0.088,0.175,0.429
2.6,4.6,3.4,3.2,3.8,4.4,1.8,1.0,1.5,94.9,88.8,5.3,38.9,-0.63,-0.271,-0.128,-0.593,0.172,0.029,-0.217,-0.232
2.6,2.7,1.9,2.3,1.5,2.7,3.6,2.1,2.1,99.7,93.3,26.2,18.3,-0.347,-0.221,-0.2,-0.268,-0.036,0.668,-0.404,-0.269
2.6,1.8,2.2,1.5,3.8,4.3,4.5,1.7,4.9,65.9,83.8,89.9,46.8,0.033,0.137,0.037,-0.727,-0.53,0.084,0.332,-0.096
2.6,2.5,3.8,1.4,3.9,3.9,4.6,2.3,1.6,73.5,18.9,32.3,70.9,-0.446,0.356,-0.542,-0.061,0.421,0.126,0.395,0.06
2.6,3.0,4.2,2.4,4.6,1.3,4.4,2.2,2.4,25.8,52.6,64.9,21.2,-0.438,0.159,0.408,0.418,0.128,0.536,-0.335,-0.109
2.6,3.3,4.8,1.7,3.6,2.8,4.8,4.4,1.9,34.2,82.8,17.8,67.0,-0.272,0.215,-0.105,-0.354,-0.568,0.146,-0.596,0.147
2.6,3.9,1.6,2.1,4.0,2.1,1.4,3.8,2.5,92.8,13.9,91.0,24.6,0.424,-0.31,0.094,-0.239,-0.361,0.536,-0.39,-0.198
2.6,2.0,1.1,2.5,3.9,1.4,1.7,3.2,4.8,11.4,5.3,20.0,10.7,0.052,0.669,-0.125,-0.214,-0.562,-0.075,0.171,-0.36
2.6,1.6,4.4,2.5,2.3,3.5,3.7,3.9,1.1,73.9,55.5,74.4,41.5,-0.568,0.572,0.231,0.273,0.174,0.357,0.1,-0.184
2.6,1.2,1.9,1.9,3.9,4.7,4.9,3.0,3.9,70.1,17.6,49.0,64.7,-0.136,0.115,-0.549,-0.036,0.486,-0.006,0.615,-0.153
2.6,2.9,2.6,4.6,4.6,2.9,4.9,3.4,1.6,67.8,94.5,78.6,53.0,-0.379,-0.213,-0.001,-0.022,-0.128,0.262,0.567,-0.599
2.6,2.8,1.4,4.5,1.9,3.4,4.4,4.3,1.8,57.5,91.8,40.4,21.8,0.159,0.189,-0.052,0.345,0.274,-0.395,0.668,0.316
2.6,3.0,1.7,1.4,3.8,1.1,2.7,1.6,4.2,96.3,91.1,40.6,38.8,0.13,0.075,-0.295,-0.471,0.422,0.365,-0.388,-0.412
2.6,1.9,1.6,4.6,3.2,4.2,1.2,4.9,4.4,17.4,73.4,71.4,76.9,-0.652,0.532,0.006,-0.266,0.014,-0.174,-0.128,-0.379
2.6,2.3,4.9,2.9,2.6,3.7,2.4,3.8,3.4,70.5,45.7,27.9,28.1,-0.636,0.46,0.32,0.388,-0.225,-0.207,0.149,-0.04
2.6,1.9,1.9,3.9,4.2,2.0,2.0,2.3,1.0,75.2,58.2,68.2,33.7,-0.543,0.249,-0.142,0.084,-0.158,0.446,0.134,-0.586
2.6,2.1,2.1,1.9,5.0,3.3,3.2,4.9,5.0,60.3,52.6,92.4,33.5,-0.275,-0.182,0.338,0.556,-0.201,-0.451,0.138,0.41
2.6,4.1,1.7,4.5,4.1,3.5,1.2,2.6,3.3,10.0,52.0,17.7,42.3,-0.089,0.472,0.515,0.137,0.439,0.27,0.032,-0.451
2.6,1.2,3.7,2.8,3.4,4.5,4.4,2.4,4.0,97.7,17.0,81.8,60.5,-0.251,0.462,-0.395,-0.399,-0.309,-0.191,-0.47,-0.192
2.6,1.7,3.4,1.3,1.5,4.9,1.2,2.7,4.0,10.3,95.7,83.4,66.0,-0.227,0.433,-0.459,-0.55,-0.197,-0.121,-0.342,-0.223
2.6,1.2,3.7,1.2,4.3,3.2,1.5,2.3,2.9,4.1,84.0,19.6,6.3,-0.249,0.739,-0.045,-0.371,-0.351,-0.247,-0.098,-0.218
2.6,2.0,3.1,4.7,2.6,1.3,4.6,2.1,3.1,40.2,91.2,26.6,46.9,0.058,0.429,-0.348,-0.088,-0.37,0.041,-0.604,0.387
2.6,1.5,2.3,4.3,3.8,2.0,3.8,3.4,4.6,68.3,57.0,10.0,53.3,-0.128,0.416,0.453,0.161,0.291,0.07,0.671,-0.14
2.6,2.2,2.0,3.3,4.8,1.9,2.1,1.9,1.2,35.0,27.0,91.6,74.5,-0.488,0.159,-0.264,0.179,-0.283,0.452,-0.364,0.449
2.6,3.2,4.3,1.4,4.1,1.1,2.6,3.4,2.8,53.0,90.2,53.6,19.7,0.012,0.002,-0.255,-0.423,0.651,-0.49,0.159,0.164
2.6,2.8,1.1,2.0,4.3,3.0,2.1,2.0,2.6,6.2,14.1,92.7,76.3,-0.131,0.582,-0.316,-0.423,-0.152,-0.413,0.037,-0.393
2.6,4.0,2.2,4.2,2.3,3.6,4.7,4.4,4.2,19.0,28.8,10.3,68.2,-0.094,0.07,-0.785,0.02,-0.304,0.087,-0.462,0.183
2.6,4.3,3.9,2.3,1.2,4.4,4.4,3.1,3.8,43.5,14.2,58.8,65.4,-0.506,0.506,-0.33,-0.499,-0.101,0.093,0.107,0.288
2.6,3.3,3.5,4.8,3.5,2.9,4.4,2.3,4.9,92.5,49.5,45.7,13.8,-0.003,0.318,0.11,0.176,-0.717,0.065,-0.44,-0.333
2.6,1.7,4.1,2.0,4.1,3.2,3.5,1.5,4.2,63.1,85.7,43.9,90.6,0.064,0.153,0.023,-0.566,0.551,0.079,0.516,-0.165
2.6,3.4,4.3,4.2,1.8,2.9,2.3,5.0,1.5,95.3,89.1,74.3,36.0,-0.631,-0.667,-0.011,-0.107,0.009,-0.099,-0.045,-0.178
2.6,4.3,1.4,4.6,1.2,2.9,4.2,2.2,3.1,79.9,79.0,93.3,38.5,-0.143,0.192,0.475,-0.426,-0.123,0.462,0.172,-0.491
2.6,2.8,4.6,4.2,4.4,3.9,1.7,4.6,1.8,20.1,91.7,32.3,27.8,-0.481,0.347,-0.401,-0.218,0.386,0.269,-0.349,-0.286
2.6,3.9,3.3,2.3,2.6,1.9,1.9,4.5,5.0,72.6,94.4,39.8,92.9,-0.305,-0.238,-0.207,0.013,0.22,-0.153,0.559,-0.619
2.6,3.9,1.4,1.9,4.6,1.9,2.2,4.8,2.8,84.4,18.4,24.5,59.1,-0.212,0.321,-0.33,-0.345,0.13,0.116,-0.254,-0.707
2.6,1.4,3.6,1.3,4.7,2.0,1.2,3.7,2.0,23.1,67.5,64.7,84.8,-0.714,0.171,0.142,-0.318,0.333,0.268,-0.01,-0.349
2.6,2.0,4.0,4.6,2.7,1.1,2.5,2.4,3.9,66.5,99.4,45.4,63.2,-0.236,0.414,-0.512,-0.079,0.331,-0.151,0.555,-0.202
2.6,3.6,2.4,2.1,3.5,3.8,3.4,4.6,4.9,73.9,51.0,79.0,38.2,-0.722,0.287,0.089,0.464,-0.019,0.303,0.195,-0.112
2.6,1.8,4.5,3.4,2.0,1.3,2.7,2.1,1.6,54.7,51.3,88.3,19.5,-0.129,0.334,0.145,0.331,0.659,-0.256,0.402,0.234
2.6,2.5,2.6,1.1,4.7,2.5,1.3,3.6,2.7,89.2,76.1,92.3,33.5,0.019,0.321,0.661,-0.494,-0.273,-0.124,0.066,0.265
2.6,4.6,4.8,1.9,2.4,3.7,3.1,3.6,1.6,5.7,98.3,16.0,63.0,-0.565,0.494,-0.454,-0.307,0.118,0.071,-0.172,-0.269
2.6,2.7,1.9,4.2,2.7,4.8,3.6,2.8,4.9,5.5,5.7,59.0,32.2,-0.484,0.646,-0.234,-0.411,-0.047,0.213,-0.016,-0.262
2.6,3.9,4.1,1.7,2.5,4.6,1.4,4.8,4.9,94.2,85.7,66.0,32.6,0.334,0.533,-0.248,-0.412,0.208,-0.274,-0.369,0.218
2.6,3.1,3.5,3.6,1.7,3.0,2.1,3.8,3.6,44.5,80.4,67.9,99.7,-0.144,0.261,0.074,-0.338,0.313,-0.453,-0.309,0.599
2.6,4.3,3.2,2.4,2.3,3.3,2.6,2.6,4.3,43.5,86.6,32.8,61.2,-0.143,0.041,0.048,-0.239,-0.227,0.427,-0.257,0.766
2.6,3.6,1.6,3.4,3.4,1.1,4.3,4.3,2.2,92.7,45.8,93.1,74.3,-0.019,-0.263,-0.096,0.776,-0.002,-0.41,-0.148,-0.241
2.6,3.5,1.2,3.4,4.9,3.6,2.3,2.9,2.8,66.0,81.4,72.8,4.2,-0.442,-0.233,0.237,-0.361,0.2,-0.511,0.453,0.091
2.6,1.5,3.8,4.2,4.7,4.7,4.7,2.9,2.0,87.1,78.1,77.0,59.8,-0.278,0.449,0.014,-0.474,0.027,-0.501,-0.079,-0.463
2.6,1.1,3.5,1.7,4.7,2.0,1.3,3.3,1.9,69.8,76.4,34.8,35.3,-0.146,0.525,0.135,-0.467,-0.255,0.36,0.416,-0.257
2.6,4.2,4.8,1.0,4.5,3.9,4.5,3.3,3.2,99.1,13.3,19.4,21.8,-0.288,-0.055,-0.361,-0.591,-0.352,0.465,0.262,-0.105
2.6,4.2,4.6,3.5,2.9,2.5,3.2,3.6,3.9,41.0,70.8,12.5,16.8,-0.423,0.097,0.403,-0.447,-0.039,-0.275,-0.288,0.523
2.6,1.2,4.4,2.8,1.7,4.3,2.6,2.7,1.4,34.3,76.0,68.6,53.1,-0.506,0.43,-0.12,-0.508,-0.011,-0.349,-0.09,0.37
2.6,1.3,1.1,4.5,1.7,2.3,3.1,3.7,4.8,83.2,92.2,78.7,87.5,-0.016,0.423,-0.47,-0.128,-0.447,-0.135,0.161,-0.553
2.6,1.8,1.8,1.2,4.1,2.6,1.4,1.4,3.6,88.0,15.4,45.6,46.7,0.111,0.484,-0.177,-0.466,0.422,0.304,-0.169,-0.426
2.6,3.1,4.6,2.7,1.0,3.8,1.6,1.8,2.0,74.9,49.6,76.9,15.9,0.085,0.027,-0.085,0.254,0.121,0.043,0.615,-0.681
2.6,2.3,2.4,2.6,1.8,4.4,3.0,2.4,3.4,16.6,60.6,81.4,9.0,-0.643,0.003,0.29,0.409,-0.013,-0.083,-0.299,-0.461
2.6,2.4,4.5,4.4,1.9,1.3,4.4,2.1,1.4,51.2,9.2,28.1,58.1,-0.39,0.291,-0.143,-0.385,-0.207,0.498,0.184,0.507
2.6,5.0,4.0,1.8,3.6,1.5,1.7,4.6,4.0,78.2,100.0,17.7,94.5,-0.334,-0.086,-0.373,0.145,-0.274,0.385,0.303,-0.608
2.6,1.5,3.4,4.1,1.5,3.0,3.0,2.1,3.6,7.7,29.0,52.6,76.0,-0.427,0.45,-0.318,0.113,-0.112,-0.505,-0.15,-0.446
2.6,4.1,3.0,1.0,4.4,4.7,2.1,1.4,1.9,14.0,84.5,72.9,51.5,0.259,0.319,-0.096,-0.469,0.361,-0.385,0.488,0.114
2.6,5.0,3.9,2.0,3.1,4.4,3.6,2.7,1.4,56.0,87.2,32.2,77.1,-0.374,0.199,-0.42,-0.39,0.174,0.404,0.216,0.476
2.6,3.3,1.8,3.4,3.2,4.2,3.9,1.6,1.6,31.9,41.3,99.7,52.1,-0.451,0.046,-0.123,0.501,-0.023,-0.518,-0.449,0.192
2.6,4.9,4.0,2.0,4.4,2.6,2.0,2.2,2.3,83.8,45.9,53.8,42.3,-0.33,-0.09,-0.074,0.794,-0.031,0.087,0.16,-0.434
2.6,1.9,3.3,4.0,1.9,4.3,3.5,1.6,1.5,33.8,68.5,23.0,92.8,-0.249,0.313,0.381,-0.407,0.314,0.216,-0.491,0.346
2.6,2.3,1.6,2.5,3.1,4.0,5.0,3.3,2.3,59.4,57.8,57.5,68.3,-0.403,-0.152,0.419,0.456,0.242,0.44,0.278,0.269
2.6,3.6,3.8,4.3,1.5,1.4,3.3,2.2,3.5,67.3,47.7,52.6,26.4,-0.309,0.4,0.16,0.413,-0.451,-0.146,0.551,-0.061
2.6,3.2,4.5,1.4,4.0,2.5,1.8,2.7,4.4,85.7,96.8,46.8,82.0,-0.484,0.089,-0.422,-0.275,0.118,-0.319,0.058,-0.596
2.6,4.6,3.8,3.0,2.8,1.4,1.7,3.4,3.7,86.6,38.2,92.9,18.8,-0.569,0.173,-0.127,0.47,0.22,0.177,-0.062,-0.556
2.6,2.7,1.0,2.9,4.7,2.2,2.1,1.3,4.3,95.4,74.1,59.5,96.0,-0.535,0.047,0.368,-0.26,0.243,0.505,-0.336,-0.215
2.6,4.1,3.0,3.7,2.4,1.2,4.5,4.5,3.0,35.7,96.6,96.0,88.1,-0.554,0.093,-0.25,-0.271,0.161,0.497,-0.278,0.417
2.6,2.1,2.8,2.7,4.7,3.9,3.9,4.1,4.5,56.2,39.1,19.2,33.5,-0.285,0.075,-0.226,0.841,0.175,-0.218,-0.163,0.164
2.6,4.5,4.0,2.9,1.7,4.4,1.7,1.5,2.0,30.2,49.9,57.5,27.0,-0.732,0.085,0.242,0.464,0.256,0.244,-0.207,0.045
2.6,2.3,1.2,1.1,4.3,2.8,4.1,1.6,4.7,76.7,47.0,25.2,71.1,-0.251,0.112,0.216,0.054,0.495,-0.272,0.581,-0.406
2.6,3.3,2.6,3.0,1.5,4.6,3.6,4.8,4.6,24.4,20.6,76.5,77.3,-0.196,-0.166,-0.562,0.163,-0.572,0.202,-0.448,0.02
2.6,2.9,4.7,4.9,3.3,1.6,3.0,1.1,1.6,65.9,82.5,26.3,45.6,-0.422,0.25,-0.145,-0.472,-0.35,0.458,0.365,-0.173
2.6,2.0,1.4,4.5,3.1,4.6,1.6,1.5,4.3,95.2,47.3,80.8,93.7,-0.291,0.264,0.127,0.625,0.085,0.415,-0.386,-0.285
2.6,4.3,2.6,2.3,1.1,3.2,2.6,4.1,1.8,49.2,87.9,9.2,56.8,0.19,0.455,-0.229,-0.074,-0.691,-0.091,0.184,0.374
2.6,4.0,3.3,3.8,2.8,3.3,3.8,3.4,3.5,14.8,14.6,35.2,10.4,-0.415,-0.313,-0.026,-0.27,-0.009,0.399,-0.165,-0.676
2.6,2.7,2.3,2.4,4.0,4.2,3.9,4.9,2.9,73.4,75.6,97.0,69.7,-0.799,0.324,-0.145,-0.405,0.051,-0.103,0.044,-0.168
2.6,2.8,4.3,4.9,1.4,1.2,1.6,1.2,1.9,99.6,33.4,17.6,94.7,-0.459,0.356,-0.255,0.306,0.078,0.539,-0.435,-0.01
2.6,2.9,1.0,1.1,1.0,3.5,2.8,1.4,2.0,15.3,26.0,43.5,38.4,0.022,-0.2,-0.546,-0.355,0.506,0.228,-0.437,-0.142
2.6,4.5,1.7,2.6,2.4,3.2,3.2,4.3,3.2,91.8,81.6,6.5,84.5,-0.154,0.512,-0.14,-0.314,-0.387,-0.389,-0.272,-0.426
2.6,3.9,4.1,2.9,4.3,2.5,3.6,4.0,1.2,85.4,70.2,92.5,57.7,-0.538,0.177,0.209,-0.343,-0.149,-0.401,-0.024,-0.557
2.6,4.7,2.6,4.6,1.1,1.6,2.0,4.4,3.4,75.6,89.1,13.0,43.4,-0.044,-0.119,0.061,-0.274,-0.203,0.328,0.441,-0.722
2.6,2.6,3.9,1.7,1.3,3.8,1.8,4.7,1.2,86.0,22.6,80.6,68.3,-0.442,0.399,-0.421,-0.306,-0.311,-0.171,-0.406,-0.243
2.6,3.7,2.5,2.6,2.8,3.5,2.7,4.4,2.5,58.2,17.3,25.2,18.0,-0.07,0.261,-0.575,-0.218,0.065,0.048,0.643,0.335
2.6,3.2,2.7,2.2,1.3,1.3,3.2,2.5,4.1,23.9,38.9,93.2,20.6,-0.53,0.273,-0.148,0.452,0.274,0.282,-0.379,-0.327
2.6,4.4,2.4,2.7,2.8,2.5,1.4,4.6,3.3,79.9,91.0,77.5,42.9,0.302,-0.1,0.251,-0.134,0.095,-0.003,0.562,-0.644
2.6,3.8,3.9,2.9,2.4,3.3,1.4,2.2,4.2,77.3,67.1,85.1,52.3,-0.246,0.302,0.667,-0.077,0.263,0.016,0.406,-0.368
2.6,3.0,2.5,4.8,4.6,3.7,2.5,4.0,1.7,23.2,8.7,22.6,85.5,-0.039,-0.095,0.077,-0.175,-0.418,0.664,-0.52,-0.203
2.6,1.6,2.9,3.7,3.2,2.3,4.0,4.3,2.0,20.9,46.6,6.5,35.0,-0.111,0.541,0.257,0.289,0.394,0.344,-0.393,-0.326
2.6,1.1,3.7,3.2,3.5,4.6,3.4,1.2,1.2,81.5,46.7,54.4,98.0,0.065,0.525,-0.253,0.419,-0.534,0.248,0.096,-0.3
2.6,3.9,2.9,3.1,4.0,3.6,2.9,1.5,2.8,67.9,74.7,59.4,6.4,-0.359,0.096,0.385,-0.478,0.383,-0.218,0.501,-0.133
2.6,4.4,1.2,2.1,1.3,4.7,3.0,3.2,3.5,28.1,35.7,12.4,27.2,-0.745,0.183,-0.211,0.174,0.281,0.388,-0.234,-0.198
2.6,3.5,3.0,1.0,3.0,4.1,4.8,3.1,2.2,21.0,37.3,75.8,18.8,-0.349,0.197,-0.33,0.432,-0.316,0.456,0.442,-0.118
2.6,4.7,2.3,2.7,2.2,2.9,3.8,3.3,3.0,59.5,58.6,69.1,55.1,-0.568,-0.156,0.211,0.24,0.208,0.445,0.448,0.295
2.6,4.1,3.8,4.8,3.5,1.5,4.8,3.3,3.5,50.1,34.1,55.2,99.7,-0.601,0.331,-0.187,0.267,-0.159,-0.279,0.269,0.484
2.6,1.4,4.4,4.8,2.7,2.0,3.8,1.4,5.0,35.0,75.2,73.3,61.0,-0.508,0.579,-0.081,-0.458,-0.034,-0.313,-0.047,0.263
2.6,4.9,2.6,3.6,4.7,4.6,2.0,4.8,4.7,87.7,42.2,18.2,93.0,-0.512,0.38,0.109,0.501,0.113,0.122,-0.209,-0.49
2.6,3.1,1.7,3.4,5.0,1.9,2.9,2.2,2.3,87.1,20.0,87.6,97.6,0.063,0.183,-0.000458,-0.033,-0.573,0.303,-0.416,-0.565
2.6,3.2,4.1,3.7,1.5,4.5,4.9,1.5,4.5,24.2,9.2,13.7,45.0,-0.632,0.254,-0.214,-0.614,0.113,-0.133,-0.236,-0.139
2.6,4.3,3.2,2.8,1.8,3.9,4.0,2.4,3.0,18.2,34.2,74.0,80.8,-0.342,0.133,-0.521,0.302,-0.568,0.214,-0.247,0.219
2.6,4.3,2.7,3.1,3.2,1.4,2.8,1.5,3.1,69.4,7.7,75.9,11.5,-0.468,0.133,-0.035,-0.511,-0.036,-0.511,0.459,-0.119
2.6,3.6,1.9,1.8,4.1,3.5,1.9,3.1,4.0,25.9,10.6,43.7,96.9,-0.251,0.035,-0.309,-0.55,0.332,0.328,-0.443,-0.329
2.6,1.0,2.3,4.7,4.8,1.3,2.6,4.7,3.4,11.6,24.2,7.9,34.6,0.005,-0.451,0.295,-0.507,-0.031,0.533,-0.169,-0.194
2.6,3.8,1.0,3.1,3.4,1.1,1.3,3.8,4.1,83.7,50.4,38.8,13.5,-0.215,0.248,0.37,0.261,-0.375,-0.155,0.067,-0.703
2.6,4.4,3.5,4.4,3.1,2.0,1.9,3.1,2.6,79.2,60.8,77.9,64.3,-0.381,0.271,0.442,-0.144,0.462,-0.153,0.143,-0.53
2.6,5.0,3.6,2.7,3.7,4.3,4.1,1.1,1.5,18.2,11.9,37.6,54.5,0.022,0.505,-0.266,-0.239,0.209,0.282,-0.584,-0.351
2.6,3.6,4.9,4.1,1.4,3.6,3.2,2.6,4.6,26.7,18.0,18.3,31.6,-0.618,0.326,-0.394,-0.293,0.298,0.284,-0.284,-0.117
